"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76","PC77","PC78","PC79","PC80","PC81","PC82","PC83","PC84","PC85","PC86","PC87","PC88","PC89","PC90","PC91","PC92","PC93","PC94","PC95","PC96","PC97","PC98","PC99","PC100","Group"
"1",1.44283124831656,-0.686765054760313,0.468784591978911,-0.290551251473285,0.314817607076785,-1.31519353328948,0.24343771173393,-0.115161824330199,0.218162505025614,-0.115117727146164,0.00479803366272913,-0.065197804718204,0.0647762904727593,-0.0754287617309919,0.0937173344567254,-0.0559469337868007,0.299654578481591,-0.181091183251548,0.292364959601772,-0.0301972914779774,-0.182780420324938,0.560473614511764,0.0939998213373192,-0.198580883979092,0.0367224107326017,-0.130087757440988,0.100634231632763,-0.181163211418532,0.0290804620936375,-0.0430249727392639,0.0698965645347673,-0.0599152943044661,0.0824773213340086,-0.0253803905313325,0.0164288071457527,-0.00648257615282574,0.0559024619613707,0.00550659029000482,0.12992717536057,-0.0505988972851268,0.0426310855209315,0.0210137550670133,0.0244942131330135,-0.0353113976466659,0.0398852622624637,-0.0273078846820219,0.0681849596770945,-0.0397947596877136,0.041924499204495,-0.036422802211031,0.00702090055024631,-0.00844873378991746,0.107173155137428,-0.0360075796035182,0.0431988895077522,-0.0173621081232367,0.0179320907244873,-0.00593762752548687,0.0492196259021923,-0.0126111248144527,0.00725279518497285,-0.0989581792858282,0.0427837490442761,-0.0462958178876487,0.0203324360028034,-0.0242767176610157,-0.0187798256203609,0.0118059160728243,-0.110277838760691,0.106228550320526,-0.03726984664883,-0.00177046389094105,-0.036899221502382,0.0611085238086577,-0.00327726044605832,-0.0592559976887145,0.00849686311002329,-0.0489176276735277,-0.0148674022403776,0.0240718034763699,0.0342179502450535,-0.0354058265682028,-0.00289662376449511,0.0339973234617909,0.0157446045630036,0.0613081773936999,-0.111309686926551,0.0550802991578048,-0.0362491432491252,-0.0546064144383229,0.00824390707429228,0.0455197169235106,0.0228610101919138,-0.0361010000992368,-0.045053230482907,0.0446367141762149,0.0323760636930763,0.000208576207079654,0.0233517685074683,0.05261185713162,"3"
"2",1.08935353017109,-0.464033779707216,0.540536683783877,-0.543541391103597,-0.722837310429413,0.890804505587336,-2.84356200741863,0.941034367672583,0.516423923866583,-0.71023949417941,0.207851765180143,-1.4061193320781,0.133150805115656,-0.250209145402236,0.246766380127784,-0.213576802986053,0.513911911596143,0.19522410351949,-0.0574700165590208,0.0109872732264743,0.518301924635093,-0.0520613086933421,0.0307832080298992,0.305964204907738,-0.0334743175882499,0.368182213118679,-0.353200835975605,0.493525000561028,-0.0715827094014636,-0.379380256097154,0.472766150784963,-0.3599931401165,-0.290084576470276,-0.221763869086794,-0.119042346661688,-0.0234125935568795,0.241514255950557,-0.090242164588219,-0.0674716604780499,-0.385817489278394,-0.0381605118705575,-0.0677340254873229,0.0746802668844159,0.323939890238635,-0.0303161056090979,-0.0652204711887265,0.288541919571434,-0.0420961460643345,0.122718796540391,0.0978223317680559,0.281620232981074,0.244166945381525,-0.0090274137440458,-0.0279321216153689,-0.0940594258047396,-0.10043095546684,-0.115097098429524,-0.111198747157797,0.00689206852365629,0.230102768118569,0.150660100988705,0.0762269853409761,-0.226684425847284,0.0699640609430077,0.106985313683445,0.137854235146281,0.00469370544544833,0.123124418707767,0.0696217421627799,-0.384620204371596,0.122468798107737,0.160197698069467,0.0610732030153581,0.0158666033601319,0.0586097813203949,-0.0524711558841972,0.010610701517422,-0.121286631108889,-0.193994365236062,-0.382937141184049,0.123828707344497,-0.0373536453259308,-0.0976855250216196,-0.224839291504823,-0.22330236381429,0.166059311024317,-0.00017319772498884,0.323937248685902,0.353590589546728,0.178872596424547,-0.0340761739253272,-0.148357797474833,-0.243735191180018,0.253410442221553,-0.261774384665125,0.2391724445352,0.169109148909592,0.230727022545622,0.111801019014298,-0.131424984145673,"3"
"3",1.56093674568256,-0.531388901718586,0.40660729582061,-0.428215396088847,0.380626563121187,-1.44198162131557,0.168146187006648,-0.125348607997666,0.272046406915815,0.164182127343582,0.0016348026619021,0.00134183349535179,-0.124281116777541,0.128899212189911,-0.0571965967681476,-0.0893311214811026,0.213964510284974,0.0664577329947331,-0.0540732512827827,-0.0848991762966965,0.0012759344481648,-0.22952048940606,-0.114800082997874,-0.041555758557005,0.0150361032648826,0.021378457973434,0.0279949709977551,-0.0263777638130623,0.0352334885199629,-0.00387477737840784,-0.0755317400021823,0.0593425238056448,-0.142140216253211,0.078340339325196,0.0872139336615572,0.0676452838507822,0.029402550473086,-0.138445718273604,-0.170981982760097,0.0762552086195218,-0.0911439000836736,0.00592772523307253,0.0188672691754027,0.0573291106064228,-0.0981716118514838,-0.0582402059080655,-0.0127658618246701,0.04979207148019,-0.057514531495596,0.0568906116801059,0.0173810489624794,-0.0371380740973602,0.0305945166029949,0.0363654048634735,-0.100131059241431,-0.0633735207382161,-0.0778412043143573,0.034982075588126,0.05437068866367,0.00523516723675822,0.0328506070704256,0.0550924888675659,-0.0842031117406956,0.063853645524717,-0.024991735040233,0.0160146048727094,-0.0616495261010803,-0.0626335499117349,-0.00594367983210405,-0.0876516493827659,0.0916065180309699,-0.00191918364509418,0.117098545697733,0.0241209994131022,-0.0253137263269832,-0.0237241903638264,-0.044498898077334,0.0175930904858387,-0.021485825006127,0.0586788837586013,-0.0368930435548051,-0.0289079776652836,-0.0720432553803371,0.0125560999741504,-0.0268639332152818,-0.0335673172654384,-0.0180621045120308,-0.0278440141353608,0.0131515222536607,-0.0169506294679735,-0.0253248728953382,-0.000790898530601724,0.0147573431867652,-0.0326565288128296,-0.00553026632653475,-0.0102497220467811,-0.0780391210021477,-0.0416511424320121,0.00436477668686728,-0.00187123136884111,"3"
"4",0.47274060567426,-0.214044411593011,-0.0763518913113593,0.47353020907041,-0.276656893931783,0.0975555135466466,0.0924434819824232,0.242414896886941,-0.276758015306117,-0.184609910653256,0.173866917002995,0.418841850578801,0.0377923093915038,0.109105303645638,-0.154137720965424,0.0174627808880887,-0.607810857945556,0.940586376447355,-0.149829308490255,-0.0534970185574638,0.394477274960131,0.291357736008302,-0.067241833967878,0.172712219147682,-0.229758386594425,0.181395047022336,-0.801548503025823,0.165362816738297,-1.04886608816046,-0.214475276503741,-0.121254585453774,-0.266050552109143,0.955121165225626,-1.23126310312354,-0.383550639614987,0.553897425690036,0.652747901685468,-0.727889289235201,-0.803699204173473,-0.211297001347255,-0.366885354936649,-0.320870733067898,0.0449152173664292,-0.578230381873508,0.560883187804326,-0.430205360641472,0.0527919489625209,0.608943554747793,0.235170644289757,0.0828583369142446,0.321954476227223,-0.119847574549044,0.0675664725080715,-0.277621021752296,0.115963415962277,0.257147441705485,-0.0253754306221865,0.400063729280285,0.146666353648534,0.13815990896869,-0.0563656949792472,-0.183883104469655,0.420910121738872,0.125617673042486,-0.218296394018177,-0.319334013421358,-0.529687171066893,0.0697593494526823,0.464103080190884,0.500919523702182,0.149701324768544,0.26211410024727,0.00603249033514552,0.0922849018102677,0.042706645063992,0.277990686167043,-0.00745892445827149,0.248104641860664,-0.067662086639233,0.139116425673231,0.089245723405536,0.055345157691241,-0.0842814420131897,0.121363521178968,-0.219744304376329,0.103368263761948,-0.0767824335580766,-0.375226662483594,-0.0977020029691807,-0.35423490140932,-0.0687519115903046,0.00158540573933496,0.0869465406698205,-0.180514470052471,0.126259743002025,0.134495463140594,0.002910183747563,-0.125813790760156,-0.0553008697650021,0.0144256104086149,"3"
"5",0.962488403546399,-0.0399570092008149,0.272991498889808,-0.7726915831155,-0.134409111588284,0.732053148135455,-1.69052802175646,0.341640905344808,0.558391035172834,1.09271425552253,-0.344876348172899,2.10321223401244,-0.580041243312589,0.901006361854931,-0.153191110327021,-0.0560716791879653,0.0470700083066599,-0.167843085956238,-0.0412976087169002,0.236291436436847,0.046831277170199,-0.183444747917274,0.164660707592345,0.0779946578228183,0.20239117257541,-0.224852570936839,0.197960295028191,-0.0483382217547386,0.00644718033536293,0.106659406433716,-0.160493021874799,-0.0582031181496921,-0.0316592368345981,-0.0211817936486684,-0.073579294170156,-0.0454352337819754,0.0113845576180218,-0.0402025090716947,-0.184046680785898,0.106570631545339,0.0461448443917096,0.0375133559796817,-0.0609168051316063,0.0491971118099868,0.0506296422120438,-0.263855593298646,0.0184609929461066,-0.0112779013486656,0.0907631205984644,-0.148256927312438,0.0118015678178192,0.0362691063667383,0.0749135859489059,-0.0129864334974431,-0.0367815618234577,-0.0679459333066343,-0.143543674545827,0.0737588204010173,-0.0238336745538318,0.0702693512839236,-0.067604119875112,-0.070523401482465,-0.0372075735401505,-0.0360587045268417,0.103190494212206,-0.00585666692112515,0.0586551407521226,-0.0641454805403924,-0.0556073062423322,-0.0423830398697495,0.0124454375998341,-0.0439393879000154,0.0864345187328739,-0.095604076096001,-0.0838618294586066,-0.0077512372300212,-0.0822830889193852,-0.0381197431497388,-0.0407130149075257,-0.0553727480728025,-0.0890503446141738,-0.0411961737711504,-0.14259182765253,-0.0456450343359528,0.0639576615772956,-0.0790666326927934,0.0689290822837955,0.0904994471215801,-0.0757182222085551,0.083258918666711,-0.0403683677297555,-0.209576787304727,-0.0151557520693251,0.0415252119339856,0.000583639548049298,0.0563239820818902,0.0275360476852319,-0.0294831024633604,-0.0360624464190278,0.0251035710946385,"3"
"6",1.5495016190421,-0.593396266937195,0.368229324183512,-0.366408813311566,0.361040923847414,-1.28975511263898,0.273491829174345,-0.057009095304972,0.203714030853648,-0.17483285297623,0.0206571653835766,-0.0669939522968573,-0.0222695283161255,0.0599640267672791,0.0190197848534173,-0.00385099766531996,0.205045160261775,-0.04648997509004,-0.128198718609505,0.0867798873481383,0.0317960501920844,-0.0712744058477006,0.0355701515307638,0.0537009949619551,-0.0125643926304907,0.010471017089523,-0.0680624455690989,-0.0849356373971084,-0.0302346745716605,0.0614078153743237,0.00919042994335066,0.0191548262130041,-0.0130012536317233,-0.0402018513204326,-0.0324394398244979,0.0113517884739689,-0.0515351786044463,0.046337914971429,0.106149220140923,-0.0288963963809141,0.0168426179952063,0.0192399729301361,0.062751759519039,-0.0370777699429661,0.0235627599039744,-0.0085256915370925,0.0374292542439287,-0.0202574548044574,0.0724705956119063,-0.0595984468729585,0.000970121584388847,-0.00705096238894836,0.0604584919641485,0.0209088014136565,0.0722205719881996,0.0191712712713769,-0.0459862528730495,-0.0609424502624328,0.0231906765403504,-0.0217881796612092,0.00999936368459693,-0.132464877303098,0.0424800515031924,-0.0345838383574074,-0.078338083313065,0.0264885773334638,0.0145291045915736,0.0757822522055349,-0.00561063568410202,-0.0119006739016319,-0.0167923530569061,-0.022473447929763,-0.0147543683294742,-0.0119141965093585,-0.00350070676907082,-0.0514095344481991,0.0314399437297891,-0.0175393662720665,0.0390767507132697,-0.0105123125111639,0.0138434993783052,-0.00785330079865224,0.0541762105297909,0.0974310438196579,0.0152991212272358,0.0545443988983576,-0.0758200739365115,0.0238654206385327,0.012690270796472,-0.0234187398662992,-0.0250788698068472,0.0249310874070073,0.0217261908388198,0.00993959110422126,0.00978986618964315,0.0535537022289259,0.0479557665456652,-0.0074507791395232,-0.0049014021641861,0.0207253153032504,"3"
"7",0.940366855800577,-0.0654457125883858,0.441097298275371,-0.595311572155082,-0.257467116855518,0.496514256915958,-1.83541397419091,0.343656796674762,0.476737953487195,1.17867432504315,-0.665553738345742,1.95918248676501,-0.583451091631319,0.942115090946212,-0.114521191738093,-0.0367821030723811,-0.156879369063009,-0.0853840786183372,-0.0679953966929756,0.0566730578436037,-0.178223280536608,-0.0862406878990402,0.161842215069531,0.183060263975697,0.0468849482752031,-0.0608890278615437,-0.0910122967820782,0.032295520702764,0.0641525507727578,0.0738061721016487,-0.162371214771599,0.115019739017968,-0.12335708472651,0.052428682392745,0.0234669485811452,-0.0350357236990826,-0.0560274890357525,-0.0458885185213229,-0.163189132191717,0.0548200855064254,0.0675220661228148,0.0529480299394476,0.0604960464512277,0.0800646052674543,0.143659307625487,-0.0109455079985528,-0.0450778310191181,-0.208866904352358,-0.0145607693903721,-0.133139180255536,0.16129404873318,0.0694312766314729,0.0178370317962044,-0.0515323587349265,-0.008115113317182,0.0941376981039607,-0.171181553144334,0.0174822896043485,0.0649388469923728,0.122237540871768,-0.00480966181256366,-0.156209234812199,-0.143654153125013,0.0451197866257638,0.148984089380251,-0.0202181127028034,0.0491402359496351,-0.0401784363198257,0.0867898909649778,0.176498812354864,-0.0722174115168228,0.0124673595464873,-0.0295853755293388,0.0620474695517135,-0.0826829905491247,-0.0265466992597054,0.190408805298804,0.138961992713206,0.0339046611631674,0.0431863434263154,-0.139653670114,0.0303612922887068,-0.0535354462427279,0.117343009994001,0.108496213765774,-0.0551885760823855,0.092711564182248,0.109955648249644,-0.0971375708121568,0.0841168596918626,-0.117145789528792,-0.201032046846056,-0.0921078646312765,-0.112644378892324,-0.00468851963200818,0.153423800135956,-0.234611562245666,0.0776446335088784,-0.145890491266799,-0.0757545977026897,"3"
"8",1.39343998481461,-0.598539577492993,0.221834411294151,-0.363700858927749,-0.153557595817811,1.48235450637834,1.12124316858172,-0.656237576285753,0.702804466732121,0.199118733942081,-0.217121868648469,-0.681140794175766,-0.363809002842726,0.60842749236643,-0.0829743761384535,-0.102228413138771,-0.0915487340221786,0.0733045601295159,-0.255620628502797,-0.396440360043932,-0.452407173891862,0.13157356809724,-0.147951262886146,0.322363951779029,-0.186561333354353,0.220273650452304,-0.804829484287565,-0.244479404880338,0.26693877262409,-0.198258279717973,0.60052788645105,0.987071098602883,0.841654224265555,0.394810027525157,0.215053417761406,-0.170477025895175,-0.0626935352561899,0.314909979918973,-0.118796839586306,-0.131570399005391,0.00481401337024674,-0.0992981524311701,-0.0379023280846727,0.199663785156646,-0.157351551453939,-0.151717318193053,-0.0381594746224162,0.06746749475113,0.128352640168908,-0.0306398776525775,-0.052058175810857,-0.0345697078731548,-0.0345021902541468,0.0091288553990835,0.00606464977769846,-0.0208528239281167,-0.0081990611322769,0.087416084728061,-0.0514606290428722,0.150642538206361,0.0331321178503028,0.0389461778781853,0.0675652626680615,0.0384197571865267,0.0381558025942329,0.0594508451878626,0.0193676938806636,-0.159110656416705,-0.0617061401526032,-0.020993840982852,0.104453486268412,-0.0732641858132289,-0.0367266217750854,0.0297175142688599,-0.191371356326335,0.12453505196752,-0.0422301401447345,0.0898626889589278,-0.140846381681405,-0.160999584933535,-0.0138914178543712,-0.259658579381854,0.0756929849614818,-0.000443720524303047,0.445372559824806,0.0220600992363197,0.105565564791452,0.126154117237749,-0.0940408634315356,0.102004231211873,-0.101227469306921,-0.159100808967523,-0.180545756840377,-0.383814150911664,0.146154484062779,-0.0446263030714944,0.143310937061416,-0.00311407420545793,0.0794139220134332,-0.0972382668981529,"2"
"9",0.675530094667404,-0.209022006297502,0.458242518071918,-0.507701333425591,-0.402114370390144,0.672356043742291,-1.42239023969076,0.5059339597834,0.414067120284074,0.629993767152161,-0.18166504062991,1.60299415044946,-0.362727612459667,0.966175534555808,0.00626398644611743,0.000133501289254764,-0.0300117582125024,-0.319814165209983,0.257875033355709,0.304242636804343,-0.11119833870698,0.79988103915453,0.407125329969802,-0.132203038228223,-0.0185267700619261,-0.312023991380573,0.220314507868499,-0.0593368786799107,-0.137551041143567,-0.0168444781851525,-0.0341220684262887,-0.341828514190759,0.455261575605773,-0.374441496638368,-0.0615539104116183,-0.294757155961221,0.0869999415947973,0.0411852640478912,0.423686130450692,-0.343993490087892,0.135498218436326,-0.133340832584236,-0.0636143423603495,-0.102307955124348,0.170956592101219,-0.315671850948655,0.113028364416139,0.0829671252891564,0.0617375875437435,-0.0445076378650308,-0.118640521075326,-0.0911019719465113,0.201467542226216,0.111845105275528,-0.0891029334159499,-0.225119800777388,0.0729117526609194,0.0126425808733566,0.0756817856108188,-0.147551928769493,-0.312114075748904,0.022916080718568,0.388452538439031,-0.0765352276786393,-0.289903186051718,0.332710882929692,-0.0273678349372079,-0.190210269919325,0.0239586055661419,0.110688150174493,-0.0694622297599378,0.152135182977125,-0.054119499048355,-0.298721830898463,-0.056676840593625,-0.0972264583817792,0.185093285575771,-0.32085637313287,0.206715037181775,0.00517773939764163,-0.447421174840952,-0.289543801459332,-0.213021517230057,-0.0715869396384851,0.211791602016353,-0.134304558650965,0.126133453260075,0.0986384541833782,-0.197533198968624,-0.0891290313439876,-0.00606452963576625,-0.0149921704711475,0.139685572295881,0.0490715791698688,-0.00922114726906872,-0.068860391456539,0.230819569168442,0.253551741713704,0.0816402562692348,0.365165617678353,"3"
"10",0.449455305133802,-0.199273124217775,-0.101736611930655,0.466837592572055,-0.281637347276174,0.0557693289471716,0.0874373681695728,0.235891590082821,-0.0210891421571799,-0.212738242239645,0.162809817944682,0.424704178399836,0.0513411816315734,0.0915575591451947,-0.142316958428293,0.0330709206973822,-0.656442113803296,0.918683493075143,-0.145474785543154,-0.0465713067548322,0.376303266364203,0.28040872784314,-0.0140358142501789,0.142002592619326,-0.242034477829328,0.209048076228612,-0.768090899553469,0.193857523626941,-0.948292828052394,-0.215436668955496,-0.122121745864035,-0.230928076307442,0.885361704385277,-1.14401710841074,-0.361909736069577,0.521719410659651,0.623245161845272,-0.677687859526054,-0.725730763598265,-0.208428960395071,-0.294671879504708,-0.279871530032766,0.0776748620872004,-0.522741315589831,0.458748855477279,-0.389726291918652,0.0894162880607927,0.547093509332295,0.18776997564303,0.0657190157374339,0.330330035077795,-0.126736731216809,0.0811880124398454,-0.25040561160942,0.0875381634735427,0.232094298119081,-0.00143439558919772,0.383687490405641,0.0755336633338451,0.097655935666186,-0.0912335199778542,-0.199956977480621,0.403549859484434,0.143772989651067,-0.14084612493306,-0.343459473080339,-0.465043521824441,0.0454201313121104,0.427941561138419,0.414095813360686,0.136222759212367,0.216156998903947,0.0278311114713266,0.0559296972571155,0.0346358537076457,0.227383213253433,0.0038568379752307,0.170463836283136,-0.0580088901693821,0.166538449382101,0.0685820692371061,0.0443500541966349,-0.0183551397966509,0.0887449553118802,-0.168310679382077,0.123935002565321,-0.061437433178553,-0.292923356518003,-0.09886771332795,-0.266724216815648,-0.0854073671514545,0.0221266332321326,0.0844364703786907,-0.161230975735214,0.0848313904887863,0.104604185177554,0.014406257666954,-0.0927766497181067,-0.0641520992573252,0.0201447188962259,"3"
